feedback_id,order_id,customer_name,feedback_text,sentiment,rating,created_at
2504,8403,Rohan Chahal,Package cancelled due to stock issue.,Neutral,3,2025-05-19 07:20:10
2505,7703,Eshani Krishnan,"Package was late, no update from driver.",Positive,1,2025-02-20 18:50:18
2506,1158,Jayan Kale,"Package was late, no update from driver.",Negative,4,2025-05-11 20:21:19
2507,765,Kartik Chada,"Delivery never came, wrong address issue.",Negative,3,2025-05-02 20:41:41
2508,3087,Akarsh Chahal,"Package was late, no update from driver.",Negative,3,2025-07-06 06:16:58
2509,8093,Eshani Choudhry,"Delivery never came, wrong address issue.",Positive,4,2025-03-15 00:49:21
2510,591,Vritika Dhar,Package cancelled due to stock issue.,Positive,1,2025-05-19 02:56:08
2511,1175,Alia Vala,"Package was late, no update from driver.",Positive,4,2025-05-30 06:42:58
2512,1107,Yuvraj  Shah,"Package was late, no update from driver.",Positive,2,2025-04-06 09:08:59
2513,359,Kanav Sharma,Driver was polite but package was delayed.,Positive,4,2025-08-24 08:50:56
2514,1014,Arhaan Sekhon,"Package was late, no update from driver.",Positive,5,2025-05-10 09:31:12
2515,631,Diya Sarna,Package cancelled due to stock issue.,Positive,4,2025-05-21 05:40:11
2516,7744,Ivan Contractor,"Delivery never came, wrong address issue.",Neutral,1,2025-06-29 11:36:32
2517,2292,Kartik Deol,"Package was late, no update from driver.",Neutral,4,2025-06-03 13:36:24
2518,5297,Siya Loke,"Delivery never came, wrong address issue.",Neutral,4,2025-08-23 03:33:58
2519,1798,Kiara Khosla,"Good service, on time delivery.",Neutral,5,2025-08-28 16:42:10
2520,3633,Emir Zacharia,"Package was late, no update from driver.",Neutral,2,2025-02-16 08:21:25
2521,5770,Anahi Sachdeva,Driver was polite but package was delayed.,Positive,5,2025-08-24 12:19:58
2522,5959,Tarini Gill,"Good service, on time delivery.",Negative,4,2025-05-11 08:07:22
2523,7927,Adah Biswas,"Good service, on time delivery.",Negative,5,2025-01-11 12:56:19
2524,1608,Hiran Thaman,"Delivery never came, wrong address issue.",Positive,3,2025-07-03 14:15:30
2525,9761,Vivaan Varughese,"Package was late, no update from driver.",Positive,3,2025-07-04 11:36:57
2526,8166,Aniruddh Gill,"Package was late, no update from driver.",Negative,5,2025-04-15 09:36:55
2527,7244,Vritika Ghose,Package cancelled due to stock issue.,Positive,4,2025-06-27 02:20:09
2528,8808,Armaan Dani,"Good service, on time delivery.",Positive,4,2025-05-25 01:41:46
2529,8709,Gokul Wason,"Delivery never came, wrong address issue.",Neutral,2,2025-07-24 04:53:50
2530,5207,Hunar Bhardwaj,"Package was late, no update from driver.",Positive,4,2025-09-02 19:21:35
2531,5949,Aniruddh Rana,Package cancelled due to stock issue.,Positive,5,2025-05-15 09:30:47
2532,7794,Taran Thakkar,"Package was late, no update from driver.",Positive,5,2025-03-21 08:46:53
2533,9909,Urvi Wagle,Package cancelled due to stock issue.,Positive,5,2025-05-11 08:41:21
2534,5814,Ela Jaggi,Package cancelled due to stock issue.,Negative,4,2025-03-25 20:15:02
2535,8054,Misha Wali,"Delivery never came, wrong address issue.",Negative,3,2025-04-01 09:24:19
2536,7586,Tejas Sridhar,"Package was late, no update from driver.",Negative,3,2025-03-16 05:42:27
2537,3535,Ranbir Raman,"Good service, on time delivery.",Positive,1,2025-07-27 15:51:26
2538,1668,Damini Varma,"Package was late, no update from driver.",Positive,5,2025-06-05 05:27:43
2539,456,Manjari Verma,"Delivery never came, wrong address issue.",Positive,3,2025-05-07 23:14:09
2540,9009,Indrans Ramakrishnan,"Delivery never came, wrong address issue.",Neutral,2,2025-09-07 01:29:42
2541,611,Parinaaz Magar,"Good service, on time delivery.",Negative,4,2025-06-24 07:38:21
2542,5815,Ehsaan Anand,"Package was late, no update from driver.",Positive,1,2025-06-20 06:48:46
2543,5675,Myra Saini,"Good service, on time delivery.",Negative,2,2025-07-25 19:36:08
2544,1224,Sana Taneja,"Good service, on time delivery.",Neutral,3,2025-07-04 07:04:00
2545,7564,Seher Jaggi,Package cancelled due to stock issue.,Neutral,2,2025-03-03 09:58:47
2546,9211,Sumer Golla,"Good service, on time delivery.",Positive,5,2025-02-14 07:31:29
2547,9890,Kartik Anand,"Delivery never came, wrong address issue.",Negative,1,2025-02-01 23:19:51
2548,1103,Dhanuk Cheema,Package cancelled due to stock issue.,Positive,1,2025-01-24 07:55:05
2549,2816,Elakshi Deol,"Delivery never came, wrong address issue.",Positive,5,2025-09-04 03:07:29
2550,5167,Aarush Seshadri,"Package was late, no update from driver.",Positive,4,2025-06-08 22:02:22
2551,8407,Ranbir Sharaf,Package cancelled due to stock issue.,Positive,5,2025-06-16 08:28:39
2552,6522,Mishti Trivedi,Driver was polite but package was delayed.,Positive,1,2025-08-18 07:00:35
2553,2605,Misha Raja,"Good service, on time delivery.",Neutral,2,2025-04-14 14:36:49
2554,7146,Kartik Babu,"Delivery never came, wrong address issue.",Neutral,3,2025-01-05 12:55:52
2555,9241,Lakshit Sur,Package cancelled due to stock issue.,Negative,1,2025-04-29 17:18:36
2556,6772,Armaan Sani,Driver was polite but package was delayed.,Negative,1,2025-06-25 03:07:36
2557,8939,Samarth Joshi,Package cancelled due to stock issue.,Negative,2,2025-02-25 12:21:09
2558,7843,Rohan Halder,"Delivery never came, wrong address issue.",Neutral,4,2025-07-08 09:19:13
2559,913,Navya Handa,"Package was late, no update from driver.",Neutral,3,2025-08-21 13:35:29
2560,3603,Renee Baria,"Good service, on time delivery.",Neutral,3,2025-05-17 19:51:31
2561,1751,Aarna Uppal,Package cancelled due to stock issue.,Positive,4,2025-03-26 04:17:33
2562,3622,Vivaan Seth,Package cancelled due to stock issue.,Negative,1,2025-08-01 07:54:27
2563,2872,Armaan Choudhary,"Good service, on time delivery.",Positive,3,2025-08-24 10:58:35
2564,46,Aarush Guha,Package cancelled due to stock issue.,Negative,4,2025-05-22 07:36:42
2565,2873,Lakshit Mane,"Package was late, no update from driver.",Negative,2,2025-08-23 02:40:40
2566,3132,Ira Sagar,Package cancelled due to stock issue.,Neutral,1,2025-06-16 03:48:39
2567,9970,Gatik Kumer,Package cancelled due to stock issue.,Negative,5,2025-05-13 17:47:16
2568,5143,Seher Keer,"Delivery never came, wrong address issue.",Neutral,1,2025-01-24 16:24:44
2569,916,Vardaniya Yogi,"Delivery never came, wrong address issue.",Neutral,1,2025-02-19 09:49:54
2570,9496,Shray Subramanian,"Good service, on time delivery.",Neutral,3,2025-08-16 01:52:01
2571,496,Renee Desai,"Delivery never came, wrong address issue.",Neutral,4,2025-03-21 12:08:45
2572,7124,Anay Rattan,"Delivery never came, wrong address issue.",Negative,4,2025-08-21 00:29:33
2573,9101,Aaina Sarkar,"Good service, on time delivery.",Neutral,4,2025-02-12 09:49:55
2574,3634,Jhanvi Sarma,"Good service, on time delivery.",Neutral,3,2025-03-24 23:49:43
2575,8507,Jayesh Bhatt,Package cancelled due to stock issue.,Positive,4,2025-05-21 00:45:07
2576,9421,Badal Ramakrishnan,"Good service, on time delivery.",Neutral,3,2025-06-26 02:47:17
2577,3563,Nehmat Barman,"Package was late, no update from driver.",Positive,4,2025-08-13 23:47:06
2578,24,Darshit Bava,Driver was polite but package was delayed.,Negative,5,2025-05-14 15:05:53
2579,2449,Keya Bhatti,"Good service, on time delivery.",Neutral,1,2025-03-05 15:17:41
2580,2982,Damini Bains,"Good service, on time delivery.",Positive,1,2025-02-03 20:25:31
2581,858,Hansh Singh,"Delivery never came, wrong address issue.",Neutral,4,2025-03-29 21:38:56
2582,1641,Kaira Sharaf,"Delivery never came, wrong address issue.",Positive,2,2025-03-08 01:57:54
2583,4809,Armaan Venkataraman,"Package was late, no update from driver.",Neutral,5,2025-06-20 12:31:30
2584,5948,Nishith Bose,"Delivery never came, wrong address issue.",Neutral,4,2025-03-26 23:15:35
2585,857,Sumer Venkatesh,Package cancelled due to stock issue.,Neutral,1,2025-06-13 08:21:53
2586,4090,Aarna Srinivasan,Driver was polite but package was delayed.,Negative,5,2025-03-29 20:56:35
2587,3390,Manjari Sehgal,"Package was late, no update from driver.",Negative,4,2025-05-21 16:47:07
2588,8077,Seher Sarma,"Delivery never came, wrong address issue.",Neutral,5,2025-01-17 21:55:51
2589,5687,Samar Agate,Driver was polite but package was delayed.,Positive,2,2025-08-18 04:26:11
2590,7002,Yuvaan Borde,Driver was polite but package was delayed.,Negative,1,2025-07-13 09:53:52
2591,9082,Nirvi Barad,Driver was polite but package was delayed.,Negative,2,2025-04-23 04:34:57
2592,2269,Miraya Gala,"Package was late, no update from driver.",Negative,2,2025-06-19 11:23:41
2593,1097,Aradhya Varma,"Delivery never came, wrong address issue.",Neutral,4,2025-01-18 10:26:06
2594,2565,Divij Dar,Driver was polite but package was delayed.,Positive,5,2025-04-17 04:44:08
2595,1622,Kiara Gokhale,Driver was polite but package was delayed.,Negative,3,2025-02-01 01:53:40
2596,2666,Mohanlal Keer,"Package was late, no update from driver.",Neutral,3,2025-03-20 06:47:40
2597,6034,Divij Sundaram,Package cancelled due to stock issue.,Neutral,3,2025-09-08 23:20:27
2598,5257,Anya Dyal,"Good service, on time delivery.",Neutral,4,2025-07-17 12:31:11
2599,2478,Samiha Srinivasan,"Good service, on time delivery.",Positive,1,2025-02-25 05:13:02
2600,8561,Saksham Kala,Package cancelled due to stock issue.,Neutral,3,2025-01-31 05:25:12
2601,6599,Shayak Trivedi,Driver was polite but package was delayed.,Negative,5,2025-03-24 14:59:12
2602,9910,Trisha Sastry,Driver was polite but package was delayed.,Neutral,3,2025-05-07 00:17:39
2603,1025,Dishani Venkataraman,"Delivery never came, wrong address issue.",Positive,1,2025-01-27 18:23:55
2604,2551,Diya Walla,"Delivery never came, wrong address issue.",Positive,4,2025-03-01 07:41:18
2605,4655,Stuvan Dutt,"Delivery never came, wrong address issue.",Positive,2,2025-08-06 16:12:35
2606,4,Lakshit Kumer,Package cancelled due to stock issue.,Negative,5,2025-07-11 05:03:22
2607,2397,Prisha Manda,Driver was polite but package was delayed.,Negative,3,2025-03-01 19:32:30
2608,2731,Shray Karnik,Driver was polite but package was delayed.,Negative,2,2025-08-11 11:42:53
2609,934,Renee Dixit,"Good service, on time delivery.",Negative,1,2025-04-23 01:06:56
2610,7883,Lavanya Dhar,"Delivery never came, wrong address issue.",Neutral,3,2025-01-18 02:38:28
2611,1108,Sahil Chawla,Driver was polite but package was delayed.,Positive,3,2025-08-04 01:44:30
2612,1642,Gatik Sachdev,"Good service, on time delivery.",Neutral,2,2025-04-14 22:32:39
2613,5949,Anahita Upadhyay,Package cancelled due to stock issue.,Neutral,3,2025-03-28 15:59:50
2614,5637,Nirvi Goel,Driver was polite but package was delayed.,Neutral,2,2025-07-24 07:56:51
2615,8899,Zara Handa,Package cancelled due to stock issue.,Negative,4,2025-07-09 12:12:09
2616,7093,Jayesh Verma,"Delivery never came, wrong address issue.",Neutral,1,2025-06-13 06:49:19
2617,9601,Ahana  Bains,"Delivery never came, wrong address issue.",Positive,5,2025-06-15 01:29:54
2618,2438,Suhana Sastry,"Good service, on time delivery.",Neutral,2,2025-01-17 11:10:21
2619,3892,Rohan Lall,"Package was late, no update from driver.",Neutral,5,2025-06-07 14:24:04
2620,6847,Advik Varma,Driver was polite but package was delayed.,Neutral,3,2025-07-09 15:40:29
2621,595,Jiya Tak,"Delivery never came, wrong address issue.",Neutral,4,2025-03-19 08:38:23
2622,3723,Zain Tailor,Driver was polite but package was delayed.,Negative,4,2025-07-12 22:12:07
2623,5694,Zoya Hegde,Package cancelled due to stock issue.,Neutral,1,2025-01-15 00:16:07
2624,6465,Prisha Dutt,Driver was polite but package was delayed.,Positive,1,2025-07-31 21:18:57
2625,1613,Divit Master,"Good service, on time delivery.",Negative,1,2025-09-01 04:18:25
2626,4340,Renee Kata,Driver was polite but package was delayed.,Negative,1,2025-09-08 20:20:46
2627,1643,Gokul Bandi,"Package was late, no update from driver.",Neutral,3,2025-02-06 21:31:56
2628,9747,Mehul Tiwari,Package cancelled due to stock issue.,Neutral,4,2025-02-06 00:41:57
2629,1116,Veer Mall,Package cancelled due to stock issue.,Positive,3,2025-02-25 08:53:21
2630,4897,Veer Dalal,Driver was polite but package was delayed.,Negative,1,2025-06-27 07:51:50
2631,6502,Farhan Kala,Driver was polite but package was delayed.,Positive,5,2025-07-02 16:33:54
2632,4296,Dhruv Dube,"Delivery never came, wrong address issue.",Negative,1,2025-09-12 06:42:26
2633,2501,Mohanlal Gupta,"Good service, on time delivery.",Negative,3,2025-06-18 19:00:09
2634,3399,Alisha Dhawan,Package cancelled due to stock issue.,Positive,2,2025-03-10 08:45:46
2635,2367,Adah Kurian,"Good service, on time delivery.",Negative,4,2025-04-09 07:21:53
2636,5053,Gokul Thaman,Package cancelled due to stock issue.,Neutral,5,2025-02-09 09:07:29
2637,8040,Adira Ramakrishnan,Package cancelled due to stock issue.,Neutral,3,2025-01-31 20:01:57
2638,1719,Farhan Dhaliwal,Driver was polite but package was delayed.,Negative,5,2025-01-11 06:10:47
2639,1804,Indranil Goda,"Good service, on time delivery.",Neutral,3,2025-01-27 20:18:20
2640,8697,Hunar Kar,"Package was late, no update from driver.",Negative,1,2025-07-13 11:27:06
2641,2243,Raunak Setty,Driver was polite but package was delayed.,Neutral,1,2025-08-16 00:36:23
2642,3663,Advika Kata,"Good service, on time delivery.",Neutral,4,2025-08-15 12:01:05
2643,6885,Anaya Zachariah,"Good service, on time delivery.",Negative,4,2025-06-14 23:37:08
2644,4191,Aniruddh Rau,"Delivery never came, wrong address issue.",Positive,2,2025-09-11 04:38:43
2645,724,Piya Baria,Driver was polite but package was delayed.,Neutral,5,2025-06-23 18:10:01
2646,8178,Shamik Brar,Driver was polite but package was delayed.,Positive,5,2025-05-23 13:45:18
2647,6228,Priyansh Ranganathan,Driver was polite but package was delayed.,Positive,1,2025-03-01 04:03:49
2648,3235,Madhav Chaudhuri,Package cancelled due to stock issue.,Negative,1,2025-07-22 03:09:27
2649,9675,Ojas Buch,Driver was polite but package was delayed.,Neutral,3,2025-06-15 19:45:07
2650,5493,Divij Subramaniam,Package cancelled due to stock issue.,Negative,2,2025-01-17 14:18:34
2651,4267,Chirag Mammen,Driver was polite but package was delayed.,Negative,3,2025-06-01 03:26:15
2652,8842,Ivana Basu,"Delivery never came, wrong address issue.",Negative,1,2025-04-16 08:50:17
2653,2052,Saksham Chokshi,"Good service, on time delivery.",Neutral,2,2025-07-12 04:53:56
2654,2497,Elakshi Iyer,"Package was late, no update from driver.",Positive,2,2025-07-07 02:13:11
2655,1167,Kimaya Doctor,"Delivery never came, wrong address issue.",Neutral,4,2025-01-09 00:18:03
2656,86,Myra Kara,"Good service, on time delivery.",Neutral,5,2025-08-31 02:05:01
2657,9428,Rhea Ravel,Package cancelled due to stock issue.,Positive,3,2025-05-12 01:10:51
2658,439,Ela Hayre,"Delivery never came, wrong address issue.",Negative,2,2025-05-19 03:09:40
2659,2262,Elakshi Dada,"Delivery never came, wrong address issue.",Negative,4,2025-08-08 13:42:23
2660,1206,Ehsaan Balasubramanian,"Good service, on time delivery.",Negative,3,2025-07-24 17:45:46
2661,7409,Dhanuk Borde,"Good service, on time delivery.",Positive,2,2025-02-08 12:20:56
2662,1427,Saanvi Mangal,Driver was polite but package was delayed.,Positive,5,2025-03-15 02:05:56
2663,6823,Tarini Dave,Driver was polite but package was delayed.,Neutral,5,2025-09-05 23:59:10
2664,4268,Taimur Baria,"Package was late, no update from driver.",Negative,5,2025-07-11 20:40:29
2665,4909,Jayan Buch,"Delivery never came, wrong address issue.",Negative,2,2025-07-11 08:15:44
2666,5607,Oorja Agrawal,Package cancelled due to stock issue.,Negative,5,2025-04-13 19:27:56
2667,8095,Piya Chaudhari,"Package was late, no update from driver.",Negative,3,2025-05-05 21:36:11
2668,115,Aarush Mall,"Package was late, no update from driver.",Neutral,4,2025-05-21 02:11:55
2669,8545,Rati Ratti,"Package was late, no update from driver.",Positive,5,2025-08-28 00:50:59
2670,7355,Renee Amble,"Good service, on time delivery.",Neutral,3,2025-07-21 20:48:29
2671,2916,Ayesha Tandon,"Delivery never came, wrong address issue.",Negative,4,2025-05-03 06:06:07
2672,9059,Mamooty Devi,"Delivery never came, wrong address issue.",Neutral,1,2025-06-02 14:35:31
2673,4763,Fateh Shan,"Good service, on time delivery.",Positive,1,2025-08-11 23:39:26
2674,1087,Indranil Chawla,"Delivery never came, wrong address issue.",Positive,4,2025-08-25 18:18:57
2675,721,Shaan Gill,"Delivery never came, wrong address issue.",Negative,1,2025-04-21 22:04:16
2676,3851,Renee Ganesan,"Delivery never came, wrong address issue.",Positive,1,2025-04-14 20:24:46
2677,6930,Aarna Talwar,"Package was late, no update from driver.",Negative,1,2025-09-05 04:01:15
2678,1535,Divij Bahri,"Package was late, no update from driver.",Negative,5,2025-07-12 17:28:37
2679,1232,Devansh Kara,"Package was late, no update from driver.",Positive,1,2025-04-08 03:08:17
2680,5089,Navya Warrior,Package cancelled due to stock issue.,Neutral,5,2025-03-24 16:52:28
2681,3215,Drishya Banerjee,Package cancelled due to stock issue.,Positive,1,2025-05-08 11:39:05
2682,753,Indrajit Karan,"Package was late, no update from driver.",Neutral,2,2025-04-16 12:59:08
2683,8931,Dhanuk Choudhary,"Good service, on time delivery.",Neutral,4,2025-02-11 16:44:36
2684,3729,Riaan Behl,"Good service, on time delivery.",Neutral,4,2025-03-24 04:35:55
2685,6395,Jivika Johal,"Package was late, no update from driver.",Neutral,2,2025-02-22 17:10:23
2686,1178,Biju Sahni,"Good service, on time delivery.",Neutral,1,2025-07-08 14:54:23
2687,6002,Badal Bhattacharyya,Package cancelled due to stock issue.,Negative,4,2025-05-08 07:01:12
2688,9242,Himmat Devi,Driver was polite but package was delayed.,Neutral,5,2025-08-16 05:15:29
2689,406,Darshit Bala,"Delivery never came, wrong address issue.",Positive,4,2025-06-02 06:05:16
2690,9938,Akarsh Singhal,"Delivery never came, wrong address issue.",Neutral,5,2025-04-26 21:36:06
2691,6251,Renee Kulkarni,"Package was late, no update from driver.",Neutral,5,2025-04-14 18:13:44
