driver_id,driver_name,phone,license_number,partner_company,city,state,status,created_at
744,Vritika Kari,+916235211465,DL07445836,In-house,Bengaluru,Karnataka,Inactive,2024-04-02 16:42:31
745,Veer Randhawa,1510177006,DL07451879,Shadowfax,Surat,Gujarat,Inactive,2020-10-15 19:16:11
746,Lavanya Loke,06337447907,DL07462580,Delhivery,Bengaluru,Karnataka,Inactive,2023-11-21 21:27:55
747,Divij Yohannan,06052837039,DL07474440,BlueDart,Mysuru,Karnataka,Active,2021-04-01 12:52:13
748,Zoya Chaudhary,02850312694,DL07481188,In-house,Coimbatore,Tamil Nadu,Active,2022-02-20 08:53:38
749,Divit Bava,00070613243,DL07492018,BlueDart,Nagpur,Maharashtra,Inactive,2021-01-04 21:55:39
750,Stuvan Batra,9037507593,DL07502364,Shadowfax,Chennai,Tamil Nadu,Inactive,2023-01-17 04:24:41
751,Vritika Kapur,+913186347073,DL07517527,EcomExpress,Surat,Gujarat,Inactive,2024-03-18 08:44:31
752,Jayant Mallick,+911137879542,DL07526080,EcomExpress,Pune,Maharashtra,Inactive,2021-07-15 17:32:05
753,Kiara Shere,05783255084,DL07536553,EcomExpress,Pune,Maharashtra,Inactive,2021-09-01 07:38:53
754,Zoya Ram,+910823899331,DL07545069,In-house,Chennai,Tamil Nadu,Inactive,2021-03-13 09:51:48
755,Yuvaan Kaur,+912459800961,DL07558672,In-house,Coimbatore,Tamil Nadu,Active,2024-06-02 07:27:54
756,Krish Bhavsar,+919618060369,DL07568333,EcomExpress,New Delhi,Delhi,Active,2021-06-22 14:32:35
757,Siya Apte,03279340200,DL07575892,In-house,New Delhi,Delhi,Active,2024-01-02 00:50:44
758,Rasha Kashyap,03727165939,DL07589356,EcomExpress,New Delhi,Delhi,Active,2024-02-26 15:06:55
759,Adah Madan,0763043274,DL07597747,EcomExpress,Chennai,Tamil Nadu,Active,2023-06-15 14:21:02
760,Bhamini Babu,+916286578806,DL07602233,EcomExpress,Surat,Gujarat,Inactive,2021-05-17 22:11:18
761,Prisha Master,03904271505,DL07613535,EcomExpress,Pune,Maharashtra,Inactive,2020-10-02 22:29:18
762,Rhea Sahota,04307663804,DL07624630,EcomExpress,New Delhi,Delhi,Inactive,2024-04-01 08:03:21
763,Nitara Sachar,+916686268148,DL07632217,Shadowfax,New Delhi,Delhi,Inactive,2020-10-31 02:02:47
764,Aniruddh Ramanathan,03017410788,DL07649394,EcomExpress,Ahmedabad,Gujarat,Active,2025-03-14 12:58:19
765,Riya Sani,3299436229,DL07652904,EcomExpress,Chennai,Tamil Nadu,Active,2023-11-14 03:29:09
766,Anahita Tailor,9723131617,DL07664939,Delhivery,New Delhi,Delhi,Active,2020-03-31 04:41:33
767,Vedika Chhabra,5371126661,DL07679469,In-house,Mysuru,Karnataka,Inactive,2022-08-13 00:50:06
768,Gatik Tandon,+917685322631,DL07684233,EcomExpress,Coimbatore,Tamil Nadu,Active,2024-08-30 11:35:18
769,Aaina Ahuja,4941785350,DL07691697,Shadowfax,New Delhi,Delhi,Inactive,2023-02-10 08:32:28
770,Zara Brar,8775024625,DL07701324,EcomExpress,Surat,Gujarat,Active,2020-05-25 20:54:52
771,Ryan Mane,9623544925,DL07718398,EcomExpress,Surat,Gujarat,Inactive,2020-06-21 07:17:10
772,Indrans Kale,+915863397676,DL07723481,EcomExpress,Bengaluru,Karnataka,Inactive,2021-06-11 22:48:52
773,Purab Dugar,01007677832,DL07734413,In-house,New Delhi,Delhi,Active,2020-04-03 21:38:30
774,Saksham Khare,+910180895178,DL07742113,BlueDart,Mumbai,Maharashtra,Active,2021-02-15 14:11:57
775,Ranbir Kamdar,+915150732568,DL07753122,Delhivery,Surat,Gujarat,Inactive,2025-05-07 18:23:00
776,Indranil Bala,+912815875811,DL07764433,Delhivery,Bengaluru,Karnataka,Inactive,2025-06-30 18:05:31
777,Gokul Dasgupta,+914528969925,DL07774406,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2020-07-28 01:13:40
778,Shaan Sachdeva,3871844342,DL07784483,Shadowfax,Ahmedabad,Gujarat,Inactive,2023-08-12 20:05:03
779,Ela Kari,9873911481,DL07795901,EcomExpress,Mysuru,Karnataka,Active,2020-09-23 18:35:19
780,Tiya Sama,4279265806,DL07804940,EcomExpress,Bengaluru,Karnataka,Active,2021-05-23 11:43:39
781,Dhanuk Bansal,00661639533,DL07815190,In-house,Surat,Gujarat,Active,2025-03-20 17:22:32
782,Anvi Dara,7944965764,DL07823648,EcomExpress,Surat,Gujarat,Active,2024-10-26 12:49:22
783,Aaryahi Amble,06238320147,DL07833053,BlueDart,Mumbai,Maharashtra,Active,2020-08-16 07:30:59
784,Hansh Vohra,09760063501,DL07841794,In-house,Mysuru,Karnataka,Active,2021-05-25 15:14:42
785,Zain Dey,08094283551,DL07857903,Delhivery,Coimbatore,Tamil Nadu,Inactive,2025-04-20 18:28:51
786,Indrans Chandran,+916060028646,DL07861792,Delhivery,Coimbatore,Tamil Nadu,Active,2024-11-14 20:36:20
787,Manikya Sami,+917474634338,DL07872417,In-house,Pune,Maharashtra,Active,2024-01-12 03:50:56
788,Jivin Kibe,8242485176,DL07881194,In-house,Mysuru,Karnataka,Inactive,2020-02-28 01:59:59
789,Ritvik Hans,7998868456,DL07898162,Delhivery,Mysuru,Karnataka,Inactive,2024-08-17 07:12:24
790,Samarth Rout,09345098274,DL07903758,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2025-06-10 14:21:13
791,Sana Luthra,00931596213,DL07915813,BlueDart,Coimbatore,Tamil Nadu,Active,2022-04-05 08:29:45
792,Aradhya Baral,09394028995,DL07922041,Delhivery,Mysuru,Karnataka,Inactive,2020-08-04 20:08:05
793,Samarth Khosla,+912185671234,DL07934551,In-house,Coimbatore,Tamil Nadu,Active,2023-05-20 21:29:46
794,Damini Kapoor,+916771912431,DL07941516,BlueDart,Chennai,Tamil Nadu,Active,2021-06-17 03:25:42
795,Priyansh Sangha,7435832557,DL07956686,EcomExpress,New Delhi,Delhi,Active,2024-05-05 00:19:03
796,Mahika Mann,1562332920,DL07966010,In-house,Coimbatore,Tamil Nadu,Inactive,2020-10-15 04:08:07
797,Saanvi Chad,02025426664,DL07979228,In-house,New Delhi,Delhi,Active,2021-07-08 16:20:46
798,Bhamini Saxena,4509341183,DL07983516,In-house,Ahmedabad,Gujarat,Inactive,2025-04-17 01:20:35
799,Divit Sur,+915725136021,DL07998311,BlueDart,Mysuru,Karnataka,Inactive,2023-04-04 08:41:57
800,Dhanush Kala,3710490725,DL08006431,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2024-10-06 17:50:42
801,Bhamini Dhar,+913968036198,DL08016706,EcomExpress,Pune,Maharashtra,Inactive,2022-12-29 18:34:37
802,Khushi Lall,04661422494,DL08026818,In-house,Surat,Gujarat,Inactive,2025-06-24 10:11:47
803,Divyansh Loke,03661296999,DL08036841,Shadowfax,Coimbatore,Tamil Nadu,Active,2023-07-18 22:48:44
804,Zain Bains,03342466358,DL08042825,BlueDart,New Delhi,Delhi,Inactive,2022-09-19 13:52:12
805,Aaina Tripathi,08766943887,DL08059686,Delhivery,Surat,Gujarat,Active,2021-11-12 14:40:57
806,Oorja Desai,04247622997,DL08063349,In-house,Surat,Gujarat,Active,2024-01-30 01:57:24
807,Manikya Sekhon,+915978504368,DL08074320,Shadowfax,Surat,Gujarat,Active,2022-01-27 19:21:46
808,Kismat Basak,+911358325028,DL08088144,EcomExpress,Surat,Gujarat,Active,2020-08-16 23:34:15
809,Taimur Soman,01186955440,DL08093144,In-house,Coimbatore,Tamil Nadu,Active,2024-10-24 09:12:57
810,Stuvan Wadhwa,03944378532,DL08101517,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2024-10-17 10:23:42
811,Seher De,3554307666,DL08113197,Shadowfax,Mysuru,Karnataka,Inactive,2023-08-27 20:24:27
812,Lakshit Shere,3979735383,DL08124942,In-house,New Delhi,Delhi,Inactive,2025-05-26 19:04:44
813,Vivaan Chad,+911561867499,DL08133685,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2020-03-09 04:09:12
814,Farhan Sandal,01097920538,DL08147265,BlueDart,Ahmedabad,Gujarat,Inactive,2021-02-15 23:04:18
815,Vritika Krishnamurthy,+910609053808,DL08151955,BlueDart,Coimbatore,Tamil Nadu,Active,2021-03-04 09:20:20
816,Nehmat Shukla,01073185350,DL08166116,Delhivery,Ahmedabad,Gujarat,Inactive,2023-01-09 17:02:40
817,Ranbir Tak,7814616832,DL08174181,Shadowfax,Coimbatore,Tamil Nadu,Active,2022-01-11 08:49:26
818,Kiara Contractor,+911792973033,DL08186700,Shadowfax,Chennai,Tamil Nadu,Inactive,2024-07-23 08:04:28
819,Oorja Agrawal,4130592531,DL08195529,Shadowfax,Mysuru,Karnataka,Active,2025-02-03 15:27:00
820,Lagan Garg,8195811539,DL08207098,In-house,Mysuru,Karnataka,Active,2022-05-01 06:35:29
821,Yakshit Krishnan,+912510273708,DL08217754,Shadowfax,Surat,Gujarat,Inactive,2021-09-24 12:11:32
822,Shaan Kurian,+912676361681,DL08222301,In-house,Ahmedabad,Gujarat,Inactive,2021-01-04 10:19:23
823,Samarth Butala,4146709013,DL08239245,Shadowfax,New Delhi,Delhi,Active,2023-11-20 07:53:59
824,Madhav Thakur,0379190189,DL08245655,EcomExpress,New Delhi,Delhi,Inactive,2020-10-11 10:59:38
825,Alia Sagar,+917055706019,DL08252268,In-house,Pune,Maharashtra,Active,2024-12-18 16:28:38
826,Tejas Lanka,+919692917773,DL08268322,In-house,Ahmedabad,Gujarat,Inactive,2020-12-23 01:18:37
827,Ishita Mani,+916812111524,DL08272175,EcomExpress,Surat,Gujarat,Inactive,2023-11-19 22:00:37
828,Anaya Shan,09385105067,DL08287007,EcomExpress,Coimbatore,Tamil Nadu,Inactive,2024-12-13 17:25:47
829,Darshit Suri,07867074317,DL08298972,EcomExpress,New Delhi,Delhi,Active,2021-03-01 17:51:40
830,Raunak Sarkar,02868618190,DL08305099,EcomExpress,Mysuru,Karnataka,Inactive,2020-02-25 08:28:05
831,Piya D’Alia,+913344252912,DL08313047,BlueDart,Ahmedabad,Gujarat,Active,2020-03-19 06:46:24
832,Seher Dhawan,+916021921221,DL08327086,In-house,Bengaluru,Karnataka,Inactive,2025-08-19 06:55:51
833,Aarush Balasubramanian,01585410665,DL08335774,Delhivery,Coimbatore,Tamil Nadu,Active,2020-03-07 13:36:40
834,Siya Talwar,07552981546,DL08343023,EcomExpress,Bengaluru,Karnataka,Inactive,2023-04-01 05:35:47
835,Ritvik Bala,4945571155,DL08353785,BlueDart,Coimbatore,Tamil Nadu,Active,2024-02-26 02:17:34
836,Ojas Salvi,4451312993,DL08365421,BlueDart,Surat,Gujarat,Active,2020-08-18 13:10:23
837,Jivin Vyas,06939872943,DL08371766,EcomExpress,Chennai,Tamil Nadu,Active,2023-12-11 05:22:14
838,Mehul Datta,+910312614250,DL08381974,In-house,New Delhi,Delhi,Active,2022-06-02 04:13:19
839,Veer Kala,03720283412,DL08393560,EcomExpress,Coimbatore,Tamil Nadu,Inactive,2024-08-10 15:58:37
840,Ishaan Sane,+912286683910,DL08403420,Shadowfax,Ahmedabad,Gujarat,Inactive,2023-10-21 21:37:12
841,Ritvik Dua,+915154531553,DL08414161,Shadowfax,Mysuru,Karnataka,Inactive,2024-09-16 18:03:42
842,Damini Sinha,04424164358,DL08422839,Shadowfax,Surat,Gujarat,Active,2023-05-10 16:32:38
843,Romil Sura,04065582230,DL08436549,Delhivery,Bengaluru,Karnataka,Active,2023-02-17 21:07:19
844,Lagan Tailor,2987772673,DL08444039,EcomExpress,Mysuru,Karnataka,Active,2020-07-24 07:07:32
845,Rati Chokshi,08812767990,DL08456362,Delhivery,New Delhi,Delhi,Active,2023-03-03 04:41:26
846,Hridaan Saraf,+912860001290,DL08467362,EcomExpress,Pune,Maharashtra,Inactive,2021-06-06 22:37:32
847,Tarini Majumdar,+914298775563,DL08473106,Delhivery,Bengaluru,Karnataka,Active,2023-03-20 11:25:19
848,Devansh Rattan,1653226571,DL08488953,Delhivery,New Delhi,Delhi,Inactive,2022-09-26 06:49:34
849,Divij Ravi,+918882875677,DL08494785,BlueDart,New Delhi,Delhi,Active,2021-01-09 08:37:54
850,Manjari Venkatesh,4066572138,DL08508186,In-house,Mumbai,Maharashtra,Inactive,2020-06-10 10:48:31
851,Navya Sarraf,+915030123692,DL08518524,EcomExpress,New Delhi,Delhi,Active,2025-04-14 08:11:52
852,Aayush Mani,+914665556684,DL08523480,Shadowfax,Mysuru,Karnataka,Active,2024-09-11 09:47:44
853,Aniruddh Subramanian,2728213912,DL08531498,EcomExpress,Ahmedabad,Gujarat,Inactive,2023-03-20 20:00:39
854,Zain Warrior,0680777891,DL08548175,In-house,Bengaluru,Karnataka,Active,2023-12-06 21:20:00
855,Lavanya Keer,+919110737153,DL08553810,EcomExpress,Surat,Gujarat,Inactive,2022-12-11 17:41:10
856,Nirvaan Seshadri,1029981111,DL08561693,BlueDart,Pune,Maharashtra,Active,2023-02-16 05:11:11
857,Miraan Sami,+918635781768,DL08572066,Shadowfax,Mysuru,Karnataka,Inactive,2022-01-10 11:39:12
858,Anvi Dua,+918446566737,DL08587114,In-house,Mysuru,Karnataka,Active,2025-05-31 05:00:28
859,Urvi Kanda,+915711191224,DL08596440,BlueDart,Surat,Gujarat,Inactive,2023-02-03 22:28:55
860,Devansh Baria,9569769493,DL08601344,EcomExpress,Surat,Gujarat,Active,2024-12-21 11:53:18
861,Romil Lal,00299182104,DL08619188,In-house,Mysuru,Karnataka,Inactive,2024-04-03 00:45:26
862,Aayush Ghose,7557862193,DL08627563,EcomExpress,Chennai,Tamil Nadu,Inactive,2022-11-07 11:31:44
863,Nakul Bose,8855484060,DL08635915,BlueDart,Mysuru,Karnataka,Active,2022-09-19 17:05:12
864,Hazel Yogi,08205017091,DL08642557,Delhivery,Chennai,Tamil Nadu,Active,2022-01-21 22:37:43
865,Rohan Sandal,02843902261,DL08659406,EcomExpress,Mysuru,Karnataka,Active,2022-09-05 16:02:05
866,Dharmajan Mallick,00879230992,DL08664480,In-house,Bengaluru,Karnataka,Inactive,2022-06-29 16:32:51
867,Dharmajan Dewan,9004815258,DL08679522,EcomExpress,Chennai,Tamil Nadu,Inactive,2023-09-21 11:04:33
868,Sahil Dugal,00744846820,DL08682825,Shadowfax,Bengaluru,Karnataka,Active,2022-12-20 04:14:52
869,Advik Sathe,00343216249,DL08691707,EcomExpress,Surat,Gujarat,Inactive,2021-02-04 05:04:25
870,Ryan Gara,5587601822,DL08706855,EcomExpress,Mysuru,Karnataka,Active,2021-01-20 09:31:35
871,Vritika Gokhale,0951965033,DL08713431,Delhivery,Ahmedabad,Gujarat,Active,2025-02-27 14:26:07
872,Saira Mandal,+915141657006,DL08721932,In-house,Chennai,Tamil Nadu,Inactive,2023-09-16 20:19:28
873,Lavanya Kala,+917385843494,DL08733445,Shadowfax,Mumbai,Maharashtra,Inactive,2021-04-29 07:43:07
874,Alia Mand,0856537972,DL08748416,EcomExpress,Nagpur,Maharashtra,Active,2024-04-30 03:53:38
875,Aaryahi Kalla,00747254180,DL08759240,Shadowfax,Ahmedabad,Gujarat,Inactive,2021-06-20 14:57:47
876,Vaibhav Varughese,08750073454,DL08768586,BlueDart,Mysuru,Karnataka,Active,2021-06-14 04:44:29
877,Tanya Hayre,7857521700,DL08775703,EcomExpress,Chennai,Tamil Nadu,Active,2022-02-01 17:15:55
878,Madhup Mani,2631120322,DL08789360,Shadowfax,Chennai,Tamil Nadu,Inactive,2024-11-22 05:53:38
879,Nitara Doshi,03564884529,DL08792679,EcomExpress,Mysuru,Karnataka,Active,2023-08-01 19:21:55
880,Riaan Chandra,0455042694,DL08802947,In-house,Ahmedabad,Gujarat,Active,2021-03-14 14:24:14
881,Mamooty Sood,+919527062981,DL08814338,Delhivery,Surat,Gujarat,Inactive,2021-04-22 01:01:00
882,Vidur Sabharwal,+915977774147,DL08825520,Delhivery,Nagpur,Maharashtra,Inactive,2025-04-27 00:14:03
883,Jivika Shukla,7729866723,DL08839623,Delhivery,New Delhi,Delhi,Inactive,2020-02-22 23:34:16
884,Saanvi Bhasin,07364727971,DL08844778,EcomExpress,Coimbatore,Tamil Nadu,Active,2024-09-07 11:19:47
885,Reyansh Madan,+916718138620,DL08853608,BlueDart,Chennai,Tamil Nadu,Active,2023-05-25 20:01:21
886,Saanvi Agrawal,1206165975,DL08869196,Delhivery,Mysuru,Karnataka,Inactive,2022-06-06 02:26:36
887,Jayan Din,06064725607,DL08874024,Shadowfax,Chennai,Tamil Nadu,Active,2025-08-25 06:55:21
888,Kiara Ramanathan,+919824023636,DL08884552,In-house,Nagpur,Maharashtra,Inactive,2022-03-29 19:23:19
889,Dharmajan Deshmukh,04571061129,DL08893927,Delhivery,Coimbatore,Tamil Nadu,Active,2023-04-11 23:27:37
890,Yasmin Wadhwa,+916067051059,DL08908331,BlueDart,Surat,Gujarat,Inactive,2022-09-08 08:00:39
891,Samiha Madan,+911654190471,DL08912079,BlueDart,Mysuru,Karnataka,Inactive,2024-05-27 07:06:00
892,Kiara Vyas,+914784800912,DL08924921,BlueDart,New Delhi,Delhi,Inactive,2024-07-02 17:25:55
893,Eshani Dash,+910268937240,DL08934216,In-house,New Delhi,Delhi,Active,2022-04-18 11:22:18
894,Riya Sharma,+915545769041,DL08948668,BlueDart,New Delhi,Delhi,Inactive,2021-09-12 21:09:03
895,Shamik Lall,08647288052,DL08951432,BlueDart,Bengaluru,Karnataka,Active,2020-07-19 09:10:56
896,Divyansh Ratti,00246076727,DL08968560,EcomExpress,New Delhi,Delhi,Active,2024-07-15 13:43:53
897,Anahita Kashyap,+916457715471,DL08971947,BlueDart,Surat,Gujarat,Active,2022-08-08 09:13:47
898,Miraan Swamy,+917292234555,DL08984515,EcomExpress,Surat,Gujarat,Inactive,2025-06-07 10:33:47
899,Anahi Barad,+911802570378,DL08993308,Shadowfax,New Delhi,Delhi,Active,2024-02-26 06:06:34
900,Vaibhav Sharaf,5975972109,DL09003160,BlueDart,Surat,Gujarat,Active,2024-02-01 06:28:08
901,Romil Sundaram,4988718958,DL09015816,Delhivery,Bengaluru,Karnataka,Active,2023-05-28 03:06:50
902,Saira Swaminathan,+912684690258,DL09022720,Shadowfax,Mumbai,Maharashtra,Inactive,2023-12-19 11:39:22
903,Diya Hora,1593493656,DL09031956,Delhivery,Surat,Gujarat,Active,2020-11-15 02:15:34
904,Romil Ganguly,2345323949,DL09046482,Shadowfax,Mysuru,Karnataka,Inactive,2020-08-22 06:51:25
905,Yakshit Sahota,07405983250,DL09051144,Delhivery,Nagpur,Maharashtra,Active,2020-09-04 22:38:20
906,Gatik Chaudhry,0708057492,DL09065536,BlueDart,Mysuru,Karnataka,Inactive,2025-02-22 17:05:36
907,Yuvraj  Ganguly,03600463632,DL09074478,Delhivery,Mysuru,Karnataka,Inactive,2020-01-19 06:08:02
908,Arnav Lad,0363773555,DL09082052,Shadowfax,Chennai,Tamil Nadu,Active,2021-01-02 22:48:41
909,Advika Bora,6979869204,DL09092355,BlueDart,Surat,Gujarat,Inactive,2024-11-08 00:23:35
910,Samarth Chhabra,+913994751859,DL09105218,In-house,Mysuru,Karnataka,Active,2024-02-03 16:15:16
911,Kimaya Doshi,07893971693,DL09111732,In-house,Coimbatore,Tamil Nadu,Active,2022-08-19 06:36:10
912,Nehmat Sane,04373201703,DL09121951,BlueDart,Pune,Maharashtra,Active,2023-09-28 15:28:22
913,Indrans Sandhu,6891453179,DL09139352,Shadowfax,New Delhi,Delhi,Inactive,2024-09-05 10:22:11
914,Sara Chada,01332170537,DL09146289,Shadowfax,Mysuru,Karnataka,Active,2024-01-11 00:57:42
915,Suhana Sabharwal,0911087034,DL09155459,Delhivery,Mysuru,Karnataka,Active,2020-09-03 15:12:30
916,Lakshit Shah,6030101399,DL09168865,BlueDart,Chennai,Tamil Nadu,Active,2022-10-19 07:44:29
917,Divyansh Rama,6721458920,DL09175922,Delhivery,Mumbai,Maharashtra,Active,2020-09-17 13:29:39
918,Priyansh Hari,00360367087,DL09186122,Delhivery,Mumbai,Maharashtra,Inactive,2022-12-23 21:55:43
919,Damini Ravel,07021782037,DL09193511,EcomExpress,Bengaluru,Karnataka,Active,2020-02-07 04:12:37
920,Rania Hans,+912376633199,DL09203017,Shadowfax,Mysuru,Karnataka,Active,2020-02-22 15:06:57
921,Mahika Doctor,06254477167,DL09219588,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2024-11-28 12:47:50
922,Shayak Choudhury,8972624392,DL09226199,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2024-03-09 18:30:51
923,Vidur Apte,01421204919,DL09237887,In-house,Mumbai,Maharashtra,Inactive,2022-06-19 23:56:20
924,Divit Dutta,5024144827,DL09245091,EcomExpress,Mysuru,Karnataka,Active,2023-10-05 18:25:45
925,Stuvan Sule,1320704640,DL09257164,Shadowfax,Ahmedabad,Gujarat,Inactive,2021-06-12 00:28:34
926,Armaan Dave,+912213044442,DL09268623,BlueDart,New Delhi,Delhi,Inactive,2024-06-24 20:15:39
927,Indrans Mani,08183945314,DL09279558,Shadowfax,Ahmedabad,Gujarat,Active,2024-12-13 00:07:11
928,Nitya Kashyap,3061949959,DL09281604,Shadowfax,New Delhi,Delhi,Active,2020-10-31 15:42:10
929,Ritvik Shere,02375813258,DL09294064,Delhivery,Surat,Gujarat,Inactive,2020-10-08 13:54:40
930,Zeeshan Chandran,+910353173082,DL09308011,Shadowfax,Chennai,Tamil Nadu,Inactive,2020-07-27 07:01:13
931,Stuvan Kashyap,5484599752,DL09311507,BlueDart,Pune,Maharashtra,Inactive,2025-08-24 03:37:45
932,Dhanush Sengupta,1254195125,DL09323407,Delhivery,Mumbai,Maharashtra,Active,2023-02-16 13:49:41
933,Nayantara Gole,8805295436,DL09339964,EcomExpress,Pune,Maharashtra,Inactive,2020-01-21 11:12:51
934,Divit Chandra,+910926028962,DL09345986,Shadowfax,Mysuru,Karnataka,Inactive,2025-09-04 14:58:20
935,Anay Kadakia,3422033504,DL09355869,Delhivery,Surat,Gujarat,Active,2020-01-27 16:45:05
936,Dishani Rout,+911329402407,DL09369488,Delhivery,Mysuru,Karnataka,Active,2023-06-28 01:25:28
937,Piya Sheth,00799859138,DL09372785,In-house,New Delhi,Delhi,Inactive,2021-11-07 06:16:56
938,Kiara Bali,+918161327424,DL09383427,In-house,New Delhi,Delhi,Inactive,2023-12-12 15:05:28
939,Lakshay Kata,+910914320779,DL09398179,Shadowfax,Ahmedabad,Gujarat,Inactive,2020-02-14 01:28:56
940,Divit Sahota,07462568719,DL09403805,Delhivery,Mumbai,Maharashtra,Inactive,2022-03-28 21:46:20
941,Saksham Sharma,7926055153,DL09415376,Shadowfax,Ahmedabad,Gujarat,Active,2022-10-10 03:33:53
942,Rohan Goyal,06531185028,DL09427639,Shadowfax,Nagpur,Maharashtra,Active,2020-01-06 23:18:13
943,Keya Bhavsar,+915233885080,DL09437011,Shadowfax,Bengaluru,Karnataka,Inactive,2020-12-24 15:24:54
944,Jivin Warrior,+914363013357,DL09444945,BlueDart,Nagpur,Maharashtra,Inactive,2022-09-12 16:06:27
945,Mahika Gaba,00190411843,DL09458317,Delhivery,Coimbatore,Tamil Nadu,Inactive,2023-05-19 21:05:20
946,Veer Saran,+910507162580,DL09469282,BlueDart,Pune,Maharashtra,Active,2024-04-08 05:42:47
947,Ritvik Kant,+911765970747,DL09474947,In-house,Pune,Maharashtra,Inactive,2025-09-08 17:41:41
948,Dhanush Sama,+914554213321,DL09486459,Delhivery,Mysuru,Karnataka,Active,2021-01-03 04:14:40
949,Samarth Borah,+915752506135,DL09497588,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2023-09-19 09:39:42
950,Emir Upadhyay,9344378697,DL09508667,Delhivery,Surat,Gujarat,Active,2023-12-28 00:02:31
951,Tanya Taneja,3967515991,DL09513686,EcomExpress,New Delhi,Delhi,Inactive,2022-02-22 09:26:00
952,Samarth Brahmbhatt,9309393623,DL09523304,BlueDart,Chennai,Tamil Nadu,Inactive,2020-04-10 08:53:59
953,Gatik Mane,+919738331059,DL09536825,In-house,Mysuru,Karnataka,Active,2024-03-02 17:53:22
954,Diya Rajagopal,04367472507,DL09549388,Shadowfax,Bengaluru,Karnataka,Active,2022-05-15 06:07:00
955,Anika Sengupta,00853319953,DL09557271,BlueDart,Pune,Maharashtra,Active,2023-01-22 08:16:52
956,Lagan Konda,07773891786,DL09561838,In-house,Ahmedabad,Gujarat,Active,2024-01-24 18:49:10
957,Ritvik Shanker,4434586278,DL09572356,Delhivery,Ahmedabad,Gujarat,Inactive,2024-03-19 22:21:46
958,Bhamini Lata,4336911696,DL09586264,Delhivery,Bengaluru,Karnataka,Inactive,2022-10-17 18:44:18
959,Kartik Varughese,07078761781,DL09598577,In-house,Mysuru,Karnataka,Inactive,2024-11-12 11:40:43
960,Fateh Balasubramanian,01766811328,DL09606965,EcomExpress,Mysuru,Karnataka,Active,2020-03-27 21:56:33
961,Samarth Setty,03607861228,DL09618004,In-house,Mysuru,Karnataka,Inactive,2020-05-20 00:15:52
962,Himmat Gole,9210675541,DL09626402,In-house,Ahmedabad,Gujarat,Active,2025-03-29 06:11:47
963,Azad Chokshi,3271288696,DL09633655,BlueDart,Coimbatore,Tamil Nadu,Inactive,2021-02-18 18:14:48
964,Renee Kar,05980680934,DL09648896,BlueDart,New Delhi,Delhi,Active,2020-07-26 07:19:07
965,Hunar Lala,6270192171,DL09655777,Shadowfax,Nagpur,Maharashtra,Inactive,2024-11-16 02:23:09
966,Kiaan Atwal,+914946783149,DL09664212,EcomExpress,Coimbatore,Tamil Nadu,Inactive,2020-10-18 20:09:07
967,Mehul Rao,3885648082,DL09671611,In-house,Pune,Maharashtra,Inactive,2022-02-08 13:21:39
968,Divij Kala,+912310733876,DL09687758,Shadowfax,Chennai,Tamil Nadu,Inactive,2021-08-11 05:27:43
969,Miraya Ahluwalia,01800811665,DL09699425,Shadowfax,Bengaluru,Karnataka,Active,2023-03-23 14:24:20
970,Nirvaan Rege,3369266376,DL09706215,EcomExpress,Nagpur,Maharashtra,Inactive,2024-05-05 07:52:21
