order_id,client_id,customer_name,customer_phone,delivery_address_line1,delivery_address_line2,city,state,pincode,order_date,promised_delivery_date,actual_delivery_date,status,payment_mode,amount,failure_reason,created_at
945,230,Aaryahi Saha,08031448653,"141, Kanda Path",Datta Path,Nagpur,Maharashtra,137989,2025-03-30 04:07:36,2025-04-03 04:07:36,,Pending,COD,1285.76,,2025-05-08 09:53:20
946,295,Saira Sant,4700871661,"07/574, Mann",Venkataraman Path,Surat,Gujarat,876858,2025-07-16 15:44:58,2025-07-21 15:44:58,2025-07-22 15:44:58,Delivered,Prepaid,256.29,,2025-01-21 22:37:22
947,352,Kimaya Venkatesh,07520345260,"H.No. 416
Kamdar Path",Sama Road,New Delhi,Delhi,821384,2025-08-27 13:47:17,2025-08-28 13:47:17,,Pending,Prepaid,3037.84,,2025-04-22 12:56:28
948,140,Vritika Rajagopalan,2197748505,"91/45
Bhatti Marg",Chaudhari Chowk,Chennai,Tamil Nadu,572713,2025-08-10 14:14:39,2025-08-15 14:14:39,,In-Transit,Prepaid,2118.05,,2025-07-01 09:30:26
949,198,Saira Baral,04125453904,"55/01
Banerjee Chowk",Kaul Chowk,Ahmedabad,Gujarat,824379,2025-04-05 09:20:30,2025-04-09 09:20:30,2025-04-11 09:20:30,Delivered,Prepaid,492.9,,2025-07-03 23:35:36
950,199,Kabir Buch,04177518176,"H.No. 24
Soni Road",Bhagat Ganj,Surat,Gujarat,721124,2025-03-13 07:59:35,2025-03-14 07:59:35,,Pending,COD,4022.65,,2025-01-30 21:49:27
951,238,Rhea Wadhwa,+918353888350,"H.No. 76
Verma Path",Chandran,Ahmedabad,Gujarat,642547,2025-06-05 11:52:02,2025-06-10 11:52:02,,Returned,COD,2925.24,,2025-02-14 00:32:25
952,168,Samaira Walla,+911356119842,"H.No. 19
Ravi Marg",Kibe Chowk,Mysuru,Karnataka,969296,2025-08-11 07:00:12,2025-08-14 07:00:12,,Failed,Prepaid,2991.46,Incorrect address,2025-06-25 23:41:28
953,31,Anaya Mander,0981935699,"48/302, Ahuja Marg",Sandal Street,Surat,Gujarat,140766,2025-07-31 06:28:30,2025-08-03 06:28:30,,Failed,Prepaid,901.37,Weather disruption,2025-03-16 02:00:29
954,363,Vaibhav Mann,05020392516,"H.No. 88, Loyal Zila",Golla Nagar,Coimbatore,Tamil Nadu,366455,2025-03-01 10:43:54,2025-03-04 10:43:54,,Pending,Prepaid,882.01,,2025-01-08 01:53:08
955,435,Zaina Kala,+919411960214,"33, Hayer Zila",Bajaj Circle,Ahmedabad,Gujarat,693231,2025-02-01 19:01:42,2025-02-03 19:01:42,,Returned,Prepaid,1182.45,,2025-04-10 09:56:44
956,118,Ojas Garg,01873482924,"61/55, Som Chowk",Dhingra Nagar,Pune,Maharashtra,897894,2025-01-29 10:56:13,2025-02-02 10:56:13,,Failed,Prepaid,800.91,Warehouse delay,2025-01-20 23:12:08
957,390,Eshani Kulkarni,2739432193,"10/71
Bhakta Ganj",Kalla Road,Pune,Maharashtra,661989,2025-03-10 10:04:52,2025-03-14 10:04:52,,Returned,Prepaid,1352.19,,2025-04-22 23:54:47
958,331,Indrajit Dhingra,08710931054,"04/851, Kashyap Zila",Madan Ganj,Ahmedabad,Gujarat,777132,2025-01-05 08:10:43,2025-01-10 08:10:43,,In-Transit,COD,652.75,,2025-05-10 03:49:18
959,182,Vidur Bahl,+910365081888,"H.No. 33
Wali Nagar",Gola,New Delhi,Delhi,229640,2025-08-19 16:27:00,2025-08-23 16:27:00,,Pending,COD,2519.14,,2025-01-12 22:18:25
960,371,Jivin Dara,1624343150,"77/950
Kulkarni Road",Golla Road,Surat,Gujarat,829199,2025-01-10 21:26:46,2025-01-13 21:26:46,,Failed,Prepaid,3746.47,Warehouse delay,2025-06-01 23:04:19
961,451,Ivan Salvi,+917770938048,"50/48, Jhaveri Ganj",Ravi Circle,Bengaluru,Karnataka,774947,2025-05-10 07:53:11,2025-05-12 07:53:11,,In-Transit,Prepaid,2444.24,,2025-05-18 18:10:20
962,333,Nishith Aurora,2916291213,"04
Chand Road",Savant Marg,Coimbatore,Tamil Nadu,696284,2025-06-11 04:53:31,2025-06-15 04:53:31,,In-Transit,Prepaid,3941.09,,2025-04-07 22:06:38
963,178,Myra Bala,+918761705076,"H.No. 67, Chaudhari Street",Chahal Path,Surat,Gujarat,395513,2025-02-06 20:02:15,2025-02-08 20:02:15,,Pending,Prepaid,3022.25,,2025-08-05 04:56:53
964,461,Shalv Kant,+913521828173,"35, Gole Ganj",Gara Road,Bengaluru,Karnataka,035858,2025-06-20 12:31:30,2025-06-25 12:31:30,,Pending,Prepaid,4349.13,,2025-08-10 08:17:07
965,61,Jivika Mandal,+911213643960,"28
Dasgupta Chowk",Mahajan Road,Surat,Gujarat,847838,2025-08-27 01:32:57,2025-08-29 01:32:57,,In-Transit,COD,1929.87,,2025-08-27 01:20:50
966,424,Rania Yogi,+910246008313,"22/58
Balakrishnan Zila",Ravi Path,Pune,Maharashtra,228394,2025-03-11 10:45:44,2025-03-15 10:45:44,2025-03-16 10:45:44,Delivered,COD,3584.77,,2025-01-21 06:06:54
967,102,Shanaya Sachdev,8936135364,"87/980
Singhal Marg",Shankar Ganj,Bengaluru,Karnataka,899473,2025-02-18 02:08:18,2025-02-20 02:08:18,2025-02-20 02:08:18,Delivered,COD,4518.59,,2025-07-29 16:10:45
968,369,Zaina Baria,+911401928592,"H.No. 73, Randhawa Zila",Zacharia Street,New Delhi,Delhi,018200,2025-01-19 16:14:21,2025-01-23 16:14:21,,Returned,COD,1048.5,,2025-08-31 21:49:59
969,51,Raunak Upadhyay,+915760983827,"H.No. 78
Rout Nagar",Bobal Marg,Coimbatore,Tamil Nadu,088498,2025-02-16 23:38:53,2025-02-17 23:38:53,,Failed,Prepaid,443.11,Weather disruption,2025-04-16 04:07:05
970,130,Taimur Madan,05346201120,"05/97, Ramaswamy",Uppal,Mumbai,Maharashtra,750513,2025-06-25 21:21:20,2025-06-30 21:21:20,,Returned,Prepaid,1440.92,,2025-05-04 15:34:18
971,263,Nirvaan Barad,7164544156,"H.No. 71
Loyal Path",Taneja Road,Chennai,Tamil Nadu,543082,2025-07-09 04:46:13,2025-07-11 04:46:13,,Failed,COD,4967.03,Traffic congestion,2025-03-15 08:25:11
972,452,Diya Seth,6349211413,"86/922, Kade Path",Dugar Street,New Delhi,Delhi,504432,2025-04-22 17:28:55,2025-04-24 17:28:55,,Returned,COD,2510.88,,2025-03-30 04:39:18
973,187,Prerak Hans,8863818951,"73
Madan Zila",Gara Chowk,Bengaluru,Karnataka,579340,2025-08-15 14:55:34,2025-08-16 14:55:34,,Returned,COD,440.44,,2025-05-19 19:28:59
974,495,Kabir Venkataraman,8585656766,"76/596, Swamy Zila",Mani Ganj,Surat,Gujarat,162312,2025-08-19 00:52:05,2025-08-23 00:52:05,,Failed,Prepaid,3003.92,Stockout,2025-03-31 21:01:22
975,428,Pari Bhalla,03972936351,"747
Mand Street",Shenoy Path,Pune,Maharashtra,729891,2025-06-17 07:20:46,2025-06-18 07:20:46,2025-06-19 07:20:46,Delivered,COD,3993.23,,2025-05-31 10:05:23
976,12,Saanvi Ahluwalia,2728303937,"993
Chandra Street",Din Ganj,Nagpur,Maharashtra,792843,2025-05-03 05:02:38,2025-05-08 05:02:38,,In-Transit,COD,2233.24,,2025-01-29 00:01:56
977,436,Mohanlal Ganguly,05160894634,"H.No. 048
Sabharwal Nagar",Raval Path,Pune,Maharashtra,748719,2025-02-28 10:06:44,2025-03-04 10:06:44,2025-03-06 10:06:44,Delivered,COD,3809.67,,2025-03-30 20:41:50
978,254,Raunak Koshy,04063557879,"074
Andra Street",Sharaf Path,Ahmedabad,Gujarat,727479,2025-05-11 01:04:09,2025-05-12 01:04:09,,Returned,Prepaid,2496.83,,2025-05-14 13:20:02
979,72,Indrajit Bawa,+914588029609,"105, Tak Circle",Edwin Path,Mysuru,Karnataka,495232,2025-05-15 17:45:11,2025-05-19 17:45:11,,Returned,COD,2553.22,,2025-09-10 22:24:00
980,236,Dharmajan Rao,04389272097,"H.No. 47, Kala Circle",Varghese,Mysuru,Karnataka,117820,2025-06-09 07:55:34,2025-06-10 07:55:34,,Failed,Prepaid,4583.17,Warehouse delay,2025-04-25 21:16:54
981,417,Tiya Magar,02174268501,"H.No. 018, Devi Path",Cherian Nagar,Coimbatore,Tamil Nadu,927060,2025-02-28 22:32:38,2025-03-01 22:32:38,2025-03-02 22:32:38,Delivered,Prepaid,773.91,,2025-03-31 07:31:55
982,10,Rohan Brahmbhatt,00417293677,"45, Kala Street",Dyal Path,New Delhi,Delhi,113221,2025-02-10 05:59:44,2025-02-12 05:59:44,,In-Transit,COD,3972.6,,2025-06-11 11:42:06
983,498,Siya Shah,+910399785842,"53/69
Singhal Nagar",Sabharwal Nagar,New Delhi,Delhi,457666,2025-02-17 00:44:57,2025-02-21 00:44:57,,Returned,COD,2003.92,,2025-03-03 23:34:59
984,94,Mamooty Dutt,5517373575,"64/48
Madan Marg",Lal Nagar,Pune,Maharashtra,816222,2025-06-16 10:02:03,2025-06-21 10:02:03,,Pending,COD,4815.74,,2025-02-23 10:03:25
985,323,Arhaan Raval,9374844194,"H.No. 50
Kadakia Zila",Mahal Chowk,Mumbai,Maharashtra,873408,2025-05-13 16:37:38,2025-05-14 16:37:38,,Pending,Prepaid,494.2,,2025-08-24 01:34:47
986,462,Adah Jaggi,+916361402580,"H.No. 70
Ganguly Path",Bhattacharyya Nagar,Bengaluru,Karnataka,379065,2025-08-10 20:57:33,2025-08-11 20:57:33,,Pending,COD,3494.24,,2025-04-26 00:10:21
987,14,Ishita Ramachandran,2606915083,"934, Trivedi",Cherian Road,Coimbatore,Tamil Nadu,279355,2025-02-20 10:41:02,2025-02-22 10:41:02,,Pending,COD,568.76,,2025-04-22 07:23:49
988,303,Hridaan Borra,06007845750,"54, Maharaj Chowk",Bora Circle,Chennai,Tamil Nadu,132236,2025-01-31 11:54:37,2025-02-01 11:54:37,,In-Transit,COD,2959.8,,2025-08-19 11:16:23
989,236,Amira Manda,+913831792169,"49/89, Dyal Road",Kuruvilla Ganj,Coimbatore,Tamil Nadu,890172,2025-07-02 14:24:03,2025-07-07 14:24:03,2025-07-08 14:24:03,Delivered,COD,2413.55,,2025-06-12 14:38:39
990,161,Elakshi Sahota,4961557596,"95/600
Bahl Circle",Ghosh Ganj,Chennai,Tamil Nadu,336563,2025-03-03 12:37:54,2025-03-04 12:37:54,,In-Transit,Prepaid,3542.72,,2025-08-23 03:25:47
991,144,Aradhya Seth,+916834863651,"H.No. 26, Vohra Nagar",Shanker Nagar,Coimbatore,Tamil Nadu,663023,2025-01-24 08:40:02,2025-01-28 08:40:02,,In-Transit,Prepaid,4780.1,,2025-08-07 03:36:59
992,120,Urvi Srivastava,09750225277,"85, Srivastava Circle",Sethi Chowk,Mysuru,Karnataka,463146,2025-06-23 06:27:24,2025-06-24 06:27:24,2025-06-26 06:27:24,Delivered,COD,3528.21,,2025-08-09 21:18:07
993,92,Mahika Singhal,+910149650391,"158
Gupta Road",Batta Zila,Coimbatore,Tamil Nadu,819257,2025-08-08 11:17:32,2025-08-12 11:17:32,,In-Transit,COD,2946.93,,2025-06-01 00:24:45
994,137,Aradhya Dhar,+912663979239,"90/793
Vig Path",Sharma Path,Pune,Maharashtra,408208,2025-03-05 07:04:42,2025-03-06 07:04:42,,Pending,Prepaid,2409.6,,2025-06-07 19:32:12
995,110,Hazel Andra,02197495227,"31/97, Cherian Road",Sane Circle,Surat,Gujarat,775026,2025-05-13 05:39:43,2025-05-15 05:39:43,,Failed,Prepaid,4888.1,Traffic congestion,2025-06-18 22:40:34
996,277,Aniruddh Cherian,+917036672799,"044, Tiwari Marg",Kannan Ganj,Surat,Gujarat,877712,2025-03-13 18:14:14,2025-03-16 18:14:14,,In-Transit,Prepaid,2540.99,,2025-04-27 20:00:16
997,218,Inaaya  Chacko,6585198647,"08, Master Ganj",Majumdar Marg,Nagpur,Maharashtra,391630,2025-04-24 22:05:52,2025-04-28 22:05:52,,Returned,COD,2578.99,,2025-03-21 19:32:07
998,486,Arhaan Chowdhury,03585377590,"884, Raja",Dyal Zila,Nagpur,Maharashtra,204360,2025-02-02 08:38:49,2025-02-04 08:38:49,2025-02-04 08:38:49,Delivered,Prepaid,3502.5,,2025-08-21 11:33:18
999,273,Priyansh Dixit,+912708338029,"H.No. 40
Dubey Road",Sunder Marg,Coimbatore,Tamil Nadu,913247,2025-05-20 05:44:45,2025-05-21 05:44:45,,Returned,Prepaid,4287.75,,2025-03-15 13:09:59
1000,153,Bhavin Kari,1674851969,"39/69
Shankar Road",Bir Ganj,New Delhi,Delhi,460742,2025-07-09 00:51:48,2025-07-10 00:51:48,,In-Transit,Prepaid,568.51,,2025-02-14 10:26:15
1001,372,Vaibhav Bansal,+919801748693,"51/323
Bala Chowk",Kaul Marg,New Delhi,Delhi,974052,2025-07-18 14:25:06,2025-07-20 14:25:06,2025-07-20 14:25:06,Delivered,COD,1688.88,,2025-01-03 08:19:02
1002,488,Rohan Bhatti,+912425774054,"64/598, Bera Ganj",Tara Road,Surat,Gujarat,174775,2025-01-12 17:25:29,2025-01-15 17:25:29,,Pending,Prepaid,281.67,,2025-03-01 23:20:39
1003,211,Saksham Gera,7749443737,"H.No. 29, Doshi Street",Kara,Pune,Maharashtra,235908,2025-06-11 11:20:48,2025-06-16 11:20:48,,Failed,COD,520.98,Incorrect address,2025-02-26 07:33:53
1004,99,Saira Deol,09828899886,"H.No. 69
Dugar Street",Subramanian Zila,Ahmedabad,Gujarat,690060,2025-07-08 03:29:42,2025-07-10 03:29:42,,Returned,Prepaid,662.42,,2025-04-10 22:14:37
1005,209,Kabir Chad,+916964637526,"H.No. 741, Lal",Madan Zila,Chennai,Tamil Nadu,102305,2025-07-31 23:23:32,2025-08-02 23:23:32,,Failed,Prepaid,1491.73,Stockout,2025-09-07 08:29:06
1006,118,Aarav Tara,8103821024,"23/19, Kulkarni",Kari Chowk,Mumbai,Maharashtra,038058,2025-03-23 09:04:38,2025-03-24 09:04:38,,Returned,COD,3234.99,,2025-04-09 00:53:47
1007,5,Yakshit Boase,8294629663,"17, Manne Ganj",Shere Chowk,Mysuru,Karnataka,718292,2025-04-20 05:15:57,2025-04-21 05:15:57,,Failed,Prepaid,1952.74,Traffic congestion,2025-03-20 06:08:22
1008,277,Rasha Soni,07225624615,"H.No. 56
Singhal Circle",Din Chowk,Bengaluru,Karnataka,848526,2025-03-15 00:34:26,2025-03-20 00:34:26,,In-Transit,Prepaid,2843.46,,2025-04-27 08:08:08
1009,327,Miraya Lata,6681394689,"233, Gole Zila",Johal Marg,New Delhi,Delhi,740850,2025-01-06 01:43:18,2025-01-10 01:43:18,,Pending,Prepaid,364.39,,2025-09-08 22:23:30
1010,32,Mahika Gokhale,+912100358686,"214
Bajaj Ganj",Kar Path,New Delhi,Delhi,764685,2025-03-11 15:46:30,2025-03-16 15:46:30,,Returned,Prepaid,4124.23,,2025-06-28 18:47:26
1011,44,Jayesh Magar,05183801721,"H.No. 746, Arya Street",Mannan Street,New Delhi,Delhi,697660,2025-03-31 10:46:27,2025-04-01 10:46:27,,Pending,COD,4239.47,,2025-09-04 08:13:54
1012,120,Gokul Ratti,+913681164548,"714
Sami Circle",Dutt Path,Surat,Gujarat,661561,2025-03-23 11:12:27,2025-03-28 11:12:27,,Returned,Prepaid,406.45,,2025-03-15 18:50:46
1013,396,Indranil Kant,+918505364360,"83
Ganesan Ganj",Dara Street,Coimbatore,Tamil Nadu,362878,2025-01-16 20:03:22,2025-01-19 20:03:22,,In-Transit,COD,1267.95,,2025-02-27 21:52:11
1014,75,Nitara Bath,03895683167,"54, Taneja Path",Hayre Street,Coimbatore,Tamil Nadu,759656,2025-07-15 15:26:49,2025-07-16 15:26:49,,In-Transit,COD,4986.04,,2025-07-08 21:39:05
1015,16,Shalv Comar,7341977114,"H.No. 69, Dass Path",Sandal Road,New Delhi,Delhi,918202,2025-03-01 06:46:01,2025-03-03 06:46:01,2025-03-05 06:46:01,Delivered,Prepaid,4044.6,,2025-06-13 10:02:36
1016,224,Taimur Vala,9347888280,"H.No. 917, Varghese Road",Manne Nagar,New Delhi,Delhi,497767,2025-06-26 12:40:22,2025-06-29 12:40:22,,Returned,COD,1989.71,,2025-05-06 21:19:04
1017,470,Veer Ganesh,5533158797,"314
Shetty Road",Sarraf Ganj,Ahmedabad,Gujarat,797230,2025-04-26 07:55:50,2025-04-28 07:55:50,,Pending,Prepaid,2072.15,,2025-05-26 20:28:19
1018,167,Krish Hayer,03959736852,"H.No. 272
Khosla Zila",Lal Nagar,Nagpur,Maharashtra,868560,2025-08-17 16:04:38,2025-08-19 16:04:38,,In-Transit,COD,3026.45,,2025-09-08 14:45:37
1019,317,Vaibhav Garde,+916320796929,"68/39, Gola Road",Sood Nagar,Bengaluru,Karnataka,034618,2025-05-09 01:35:39,2025-05-13 01:35:39,,Failed,COD,3319.37,Weather disruption,2025-01-23 16:15:51
1020,56,Ahana  Cheema,07681974973,"34
Bir Zila",Shanker Circle,Ahmedabad,Gujarat,349483,2025-02-17 09:17:24,2025-02-22 09:17:24,2025-02-23 09:17:24,Delivered,COD,4021.37,,2025-04-26 06:02:17
1021,110,Gokul Bassi,04681001799,"H.No. 296, Golla Zila",Bajwa Circle,New Delhi,Delhi,282797,2025-05-03 07:03:31,2025-05-08 07:03:31,,Pending,Prepaid,1721.52,,2025-06-15 10:39:09
1022,146,Devansh Bora,06945499762,"67/13, Bali Circle",Bhagat Zila,Coimbatore,Tamil Nadu,954383,2025-03-18 19:29:56,2025-03-19 19:29:56,2025-03-20 19:29:56,Delivered,Prepaid,3331.43,,2025-07-02 06:47:16
1023,238,Aarav Tailor,01355815736,"21/881, Sastry Street",Saran Zila,Surat,Gujarat,178014,2025-03-17 12:33:03,2025-03-22 12:33:03,,Failed,COD,2862.08,Stockout,2025-04-21 05:35:26
1024,488,Baiju Saxena,9293719212,"H.No. 77
D’Alia Path",Ramesh Road,Chennai,Tamil Nadu,188962,2025-03-19 05:47:57,2025-03-23 05:47:57,,In-Transit,COD,411.78,,2025-07-12 23:40:20
1025,273,Madhav Bose,06091129698,"07
Mallick Chowk",Badami Chowk,New Delhi,Delhi,536933,2025-09-11 18:59:56,2025-09-15 18:59:56,,In-Transit,COD,3345.38,,2025-07-07 11:21:08
1026,435,Shalv Subramaniam,+918393149810,"22/48, Borra Nagar",Sama Path,Nagpur,Maharashtra,589388,2025-03-03 19:13:39,2025-03-08 19:13:39,,In-Transit,COD,4244.22,,2025-03-18 17:39:55
1027,401,Sara Singhal,03297536611,"26/622
Raval Ganj",Loke Nagar,Chennai,Tamil Nadu,927601,2025-07-06 07:00:00,2025-07-07 07:00:00,,Failed,Prepaid,2137.73,Stockout,2025-03-26 19:36:05
1028,6,Anaya Chaudhari,+911040172727,"82/951, Malhotra Street",Bose Circle,New Delhi,Delhi,514149,2025-02-22 23:30:30,2025-02-26 23:30:30,2025-02-28 23:30:30,Delivered,Prepaid,3509.12,,2025-06-09 08:24:07
1029,206,Seher Gaba,01119672345,"046
Vora Chowk",Venkataraman Zila,Nagpur,Maharashtra,420992,2025-07-29 08:25:39,2025-08-02 08:25:39,2025-08-04 08:25:39,Delivered,COD,2982.1,,2025-07-20 16:10:16
1030,361,Kavya Andra,+911329103658,"679
Vala Street",Chatterjee Path,Surat,Gujarat,014036,2025-04-01 07:58:09,2025-04-02 07:58:09,2025-04-04 07:58:09,Delivered,Prepaid,815.92,,2025-03-29 02:12:30
1031,186,Samaira Soman,+917174397841,"33
Barman Marg",Mannan Marg,Coimbatore,Tamil Nadu,876113,2025-04-03 05:46:22,2025-04-07 05:46:22,,Returned,Prepaid,252.15,,2025-01-24 06:23:11
1032,469,Shanaya Tata,09889867528,"956
Vasa",Vora Street,New Delhi,Delhi,109512,2025-02-22 22:21:55,2025-02-25 22:21:55,2025-02-26 22:21:55,Delivered,Prepaid,4758.91,,2025-08-05 23:58:45
1033,8,Neelofar Choudhry,6987067432,"106, Rama Ganj",Mall Path,Bengaluru,Karnataka,223227,2025-04-19 04:33:17,2025-04-24 04:33:17,,Returned,Prepaid,1957.93,,2025-02-20 10:57:59
1034,390,Manjari Bhagat,+910554372943,"58
Balakrishnan",Acharya Zila,Ahmedabad,Gujarat,403109,2025-01-03 12:54:07,2025-01-08 12:54:07,,Returned,COD,3432.76,,2025-01-04 18:50:52
1035,292,Tanya Saran,+919913838107,"44/82, Ramachandran Road",Tandon Nagar,Bengaluru,Karnataka,568863,2025-04-30 16:08:12,2025-05-01 16:08:12,,In-Transit,Prepaid,4035.13,,2025-08-22 20:05:19
1036,160,Akarsh Andra,+912272015060,"67, Swamy Zila",Deshmukh Street,Surat,Gujarat,184794,2025-02-04 09:17:53,2025-02-06 09:17:53,,Failed,Prepaid,776.66,Warehouse delay,2025-04-23 09:11:03
1037,234,Armaan Gade,4480431902,"61/26, Khatri Nagar",Kale Path,Chennai,Tamil Nadu,856874,2025-02-27 19:39:01,2025-03-03 19:39:01,,In-Transit,Prepaid,3105.64,,2025-03-19 04:45:30
1038,486,Mehul Chandran,1987664386,"H.No. 597, Barad",Lad Road,Nagpur,Maharashtra,218381,2025-07-11 10:10:06,2025-07-14 10:10:06,,In-Transit,COD,4596.23,,2025-04-08 04:49:51
1039,165,Sara Acharya,02977918118,"96/223, Sama Zila",Kara Street,Mumbai,Maharashtra,080432,2025-08-08 22:49:49,2025-08-10 22:49:49,,In-Transit,COD,2437.57,,2025-04-02 14:47:21
1040,236,Ojas Shetty,+918362315367,"425, Dhar Chowk",Kapur Marg,Ahmedabad,Gujarat,330383,2025-08-03 20:08:53,2025-08-08 20:08:53,,Pending,COD,3327.15,,2025-03-09 05:04:54
1041,234,Jayan Sule,00716472103,"685
Rajagopal Ganj",Tandon Circle,Mumbai,Maharashtra,384223,2025-05-19 11:49:53,2025-05-23 11:49:53,2025-05-25 11:49:53,Delivered,COD,498.5,,2025-05-12 19:10:15
1042,479,Kavya Kadakia,+911177059508,"59/678
Amble Circle",Varma Marg,Coimbatore,Tamil Nadu,968380,2025-01-04 02:40:20,2025-01-08 02:40:20,,In-Transit,COD,3633.12,,2025-03-12 09:21:57
1043,241,Kanav Rao,5738582373,"25/13, Setty Marg",Hora Zila,Mysuru,Karnataka,525998,2025-06-18 12:17:07,2025-06-22 12:17:07,2025-06-24 12:17:07,Delivered,COD,1857.96,,2025-06-13 14:39:26
1044,466,Seher Gokhale,7626242800,"98
Lalla Street",Hayer Chowk,New Delhi,Delhi,187974,2025-02-28 01:48:25,2025-03-04 01:48:25,,Pending,Prepaid,4683.7,,2025-02-14 06:27:12
1045,264,Dharmajan Goyal,+916880644541,"H.No. 539, Dayal Circle",Lal Path,Mumbai,Maharashtra,570756,2025-07-16 16:47:59,2025-07-18 16:47:59,,Returned,COD,3836.9,,2025-07-31 21:57:57
1046,446,Madhup Deshpande,01835314161,"39/14, Kohli Circle",Din Marg,New Delhi,Delhi,403077,2025-06-13 15:26:54,2025-06-15 15:26:54,,In-Transit,Prepaid,3351.07,,2025-01-17 16:54:31
1047,177,Advika Kala,+911972081670,"06/56, Maharaj Path",Bhatia Zila,New Delhi,Delhi,772245,2025-04-04 21:44:31,2025-04-08 21:44:31,2025-04-08 21:44:31,Delivered,Prepaid,1485.44,,2025-03-15 20:53:58
1048,448,Vidur Sachar,0884183994,"352
Kamdar Marg",Sawhney Chowk,Ahmedabad,Gujarat,801595,2025-08-10 11:19:40,2025-08-14 11:19:40,,Returned,COD,4129.65,,2025-08-07 10:10:19
1049,46,Shayak Sachar,7090749167,"16
Shroff",Mandal Nagar,Chennai,Tamil Nadu,436169,2025-06-19 21:03:30,2025-06-20 21:03:30,,Pending,Prepaid,3689.71,,2025-05-25 15:53:48
1050,473,Tushar Wable,+912642941521,"06
Khalsa Marg",Gokhale Road,Bengaluru,Karnataka,156754,2025-05-07 01:47:28,2025-05-12 01:47:28,2025-05-12 01:47:28,Delivered,COD,2120.65,,2025-03-21 13:38:16
1051,341,Prisha Sane,6548577794,"35/75
Khalsa Chowk",Upadhyay,Surat,Gujarat,712949,2025-04-30 17:38:59,2025-05-04 17:38:59,,Failed,COD,3888.25,Traffic congestion,2025-06-10 03:41:47
1052,148,Riya Sarraf,+912698332772,"H.No. 991
Dutta Zila",Kala Zila,New Delhi,Delhi,371997,2025-07-15 16:41:59,2025-07-16 16:41:59,2025-07-18 16:41:59,Delivered,COD,3661.32,,2025-07-13 23:29:25
1053,349,Kismat Subramanian,3381076880,"37
Vasa Road",Badal Nagar,Coimbatore,Tamil Nadu,188990,2025-03-01 12:02:19,2025-03-06 12:02:19,,Failed,COD,4422.17,Warehouse delay,2025-07-14 22:27:03
1054,4,Samiha Kade,7163587550,"156
Banik Road",Chakraborty Zila,Surat,Gujarat,502686,2025-07-05 15:58:46,2025-07-09 15:58:46,,Failed,COD,4789.82,Incorrect address,2025-04-16 22:31:54
1055,469,Parinaaz Babu,09229832453,"H.No. 576, Kapadia Chowk",Chaudhary Street,Pune,Maharashtra,712435,2025-09-06 12:19:18,2025-09-09 12:19:18,2025-09-11 12:19:18,Delivered,COD,4088.04,,2025-08-14 07:40:58
1056,155,Alia Mallick,09741040775,"663, Chaudhari Circle",Bhat Path,Mysuru,Karnataka,988309,2025-05-19 04:32:53,2025-05-21 04:32:53,,In-Transit,Prepaid,4979.37,,2025-01-11 05:35:26
1057,160,Sana Datta,00503168671,"H.No. 851
Choudhury Chowk",Acharya Road,Coimbatore,Tamil Nadu,408421,2025-02-27 01:56:55,2025-03-02 01:56:55,,Pending,Prepaid,816.53,,2025-02-01 06:20:13
1058,448,Aarav Vohra,+911414250995,"H.No. 799
Kapoor Circle",Shanker,Ahmedabad,Gujarat,573295,2025-04-07 20:13:49,2025-04-10 20:13:49,,Failed,COD,2852.01,Incorrect address,2025-06-20 19:07:40
1059,434,Taimur Bhattacharyya,+914197827428,"H.No. 58, Chowdhury Ganj",Bobal Ganj,Surat,Gujarat,847379,2025-03-22 14:48:05,2025-03-24 14:48:05,2025-03-25 14:48:05,Delivered,COD,278.89,,2025-01-29 14:35:56
1060,472,Vihaan Shah,05568632675,"H.No. 38, Anand",Chandra Marg,Pune,Maharashtra,580325,2025-04-09 06:00:25,2025-04-12 06:00:25,2025-04-13 06:00:25,Delivered,COD,925.44,,2025-01-01 12:57:08
1061,455,Oorja Kulkarni,0507660015,"89/651
Barad",Gour,Coimbatore,Tamil Nadu,753609,2025-08-28 18:28:01,2025-09-01 18:28:01,2025-09-01 18:28:01,Delivered,Prepaid,2568.73,,2025-05-02 22:15:49
1062,445,Seher Sachdev,+917757514349,"H.No. 21
Konda",Sinha Ganj,Coimbatore,Tamil Nadu,721125,2025-08-04 07:43:16,2025-08-09 07:43:16,2025-08-10 07:43:16,Delivered,COD,3067.85,,2025-09-11 13:41:01
1063,420,Hiran Golla,00396270184,"H.No. 21, Kari",Reddy Circle,Mysuru,Karnataka,697394,2025-02-01 22:06:07,2025-02-03 22:06:07,2025-02-05 22:06:07,Delivered,Prepaid,3497.94,,2025-06-29 15:08:34
1064,372,Urvi Saini,02760100034,"H.No. 25
Ravel Ganj",Yadav Circle,Chennai,Tamil Nadu,142721,2025-05-04 05:10:02,2025-05-05 05:10:02,,Pending,Prepaid,4067.14,,2025-02-02 06:03:30
1065,365,Ivan Shetty,+911533959942,"H.No. 815, Dhar Marg",Konda Zila,Surat,Gujarat,900529,2025-07-13 14:36:53,2025-07-14 14:36:53,,Returned,COD,4357.92,,2025-04-30 08:53:25
